COD_ACIDEN;Final de s;Pico;Pista_Molhada;Intersecao;Centro;Vei_Pesado;MOTO;NATUREZA;_GRAVIDADE
1668;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
1669;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
1670;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1671;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1672;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
1673;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
1674;1;1;0;0;0;0;0;Colisao Lateral;ILESO
1675;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1676;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1677;1;0;0;1;0;0;0;Colisao Lateral;ILESO
1678;1;0;0;0;0;0;0;Colisao Lateral;ILESO
1679;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1680;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1681;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1682;0;1;0;0;1;0;1;Colisao Lateral;FERIDO
1683;0;0;0;0;1;0;0;Colisao Traseira;ILESO
1684;0;1;0;1;0;0;1;Colisao;FERIDO
1685;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
1686;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1687;0;1;0;0;1;0;0;Colisao Lateral;ILESO
1688;0;1;0;0;1;0;0;Colisao Traseira;ILESO
1689;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1690;0;1;0;1;1;1;0;Colisao Lateral;ILESO
1691;1;0;0;0;1;0;0;Colisao Traseira;ILESO
1692;0;1;0;1;1;0;0;Engavetamento;ILESO
1693;1;0;0;1;1;0;0;Colisao Traseira;ILESO
1694;0;0;0;1;1;0;0;Colisao Lateral;ILESO
1695;0;0;0;1;1;0;0;Colisao Traseira;ILESO
1696;0;0;0;1;1;0;0;Colisao Traseira;ILESO
1697;0;0;0;1;1;0;0;Colisao Transversal;ILESO
1698;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
1699;0;0;0;1;1;0;0;Colisao Traseira;FERIDO
1700;0;0;0;1;1;0;0;Colisao Traseira;ILESO
1701;0;0;0;1;1;0;0;Colisao Traseira;ILESO
1702;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
1703;1;0;1;1;1;0;0;Colisao Lateral;ILESO
1704;0;0;0;1;1;0;0;Colisao Lateral;ILESO
1705;0;1;0;0;1;0;0;Colisao Traseira;ILESO
1706;0;1;0;0;1;0;0;Capotamento;ILESO
1707;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1708;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1709;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
1710;0;1;0;0;0;0;1;Colisao Frontal;FERIDO
1711;1;0;0;1;0;0;0;Capotamento;ILESO
1712;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
1713;0;1;0;0;0;0;0;Colisao Transversal;ILESO
1714;0;1;0;0;0;0;1;Colisao Traseira;ILESO
1715;1;0;0;0;0;0;0;Colisao Traseira;ILESO
1716;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1717;1;0;0;1;0;0;0;Colisao Transversal;FERIDO
1718;1;0;0;1;0;0;0;Colisao Transversal;ILESO
1719;1;0;0;1;0;0;0;Colisao Lateral;ILESO
1720;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
1721;1;0;0;0;0;0;0;Colisao Lateral;ILESO
1722;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1723;1;0;0;1;0;0;0;Colisao Traseira;ILESO
1724;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1725;0;1;1;0;0;0;0;Colisao Traseira;ILESO
1726;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1727;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
1728;0;1;0;1;0;0;0;Colisao Traseira;ILESO
1729;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1730;1;1;0;0;0;0;0;Colisao Lateral;ILESO
1731;0;1;0;1;0;0;0;Engavetamento;ILESO
1732;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
1733;0;0;0;0;0;1;0;Colisao Traseira;ILESO
1734;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
1735;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1736;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
1737;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1738;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1739;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1740;1;0;0;0;0;0;0;Colisao Traseira;ILESO
1741;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1742;1;0;0;1;0;0;0;Colisao Lateral;FERIDO
1743;0;1;1;1;0;0;0;Colisao Lateral;ILESO
1744;0;1;0;1;0;0;0;Colisao Traseira;ILESO
1745;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1746;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
1747;0;0;0;0;0;1;0;Colisao Lateral;ILESO
1748;1;0;0;0;0;0;1;Queda;ILESO
1749;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
1750;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
1751;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
1752;0;1;0;1;0;0;0;Colisao Lateral;ILESO
1753;0;0;0;1;0;1;0;Colisao Transversal;ILESO
1754;1;0;0;1;0;0;0;Colisao Traseira;FERIDO
1755;0;0;0;0;0;1;0;Colisao Traseira;ILESO
1756;0;0;0;0;0;1;0;Colisao Lateral;ILESO
1757;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1758;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1759;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1760;1;0;0;1;0;0;0;Colisao Transversal;ILESO
1761;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
1762;1;0;0;1;0;0;0;Colisao Lateral;ILESO
1763;0;0;0;0;0;1;0;Colisao Traseira;FERIDO
1764;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
1765;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
1766;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1767;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;FERIDO
1768;1;0;0;1;0;0;0;Colisao Transversal;FERIDO
1769;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1770;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1771;0;0;0;1;0;0;0;Atropelamento;FERIDO
1772;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
1773;1;0;0;1;0;0;0;Colisao Transversal;ILESO
1774;1;0;0;1;0;0;1;Colisao Frontal;FERIDO
1775;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
1776;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1777;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1778;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1779;0;0;0;0;0;1;1;Colisao Transversal;FERIDO
1780;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1781;0;0;0;0;0;0;1;Colisao Traseira;ILESO
1782;0;0;0;1;0;0;1;Colisao Transversal;ILESO
1783;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1784;0;1;0;0;0;0;0;Colisao Lateral;ILESO
1785;0;1;0;1;0;0;0;Colisao Lateral;ILESO
1786;0;0;0;1;0;1;0;Colisao Lateral;ILESO
1787;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1788;0;1;1;0;0;0;1;Colisao Traseira;FERIDO
1789;0;0;0;0;0;0;0;Engavetamento;ILESO
1790;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1791;0;0;0;1;0;1;0;Colisao Lateral;ILESO
1792;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
1793;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1794;0;1;0;0;0;0;0;Colisao Lateral;ILESO
1795;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1796;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
1797;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1798;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1799;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1800;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1801;1;0;0;0;0;0;1;Colisao Traseira;ILESO
1802;0;1;1;1;0;0;0;Colisao Transversal;ILESO
1803;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1804;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1805;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1806;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
1807;0;1;0;1;0;0;1;Queda;FERIDO
1808;1;0;0;0;0;0;0;Colisao Traseira;ILESO
1809;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1810;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1811;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
1812;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
1813;1;1;0;0;0;1;0;Colisao Traseira;ILESO
1814;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1815;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1816;1;1;0;1;0;0;0;Colisao Lateral;ILESO
1817;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1818;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
1819;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
1820;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1821;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1822;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1823;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1824;0;0;0;1;0;1;0;Colisao Transversal;ILESO
1825;0;0;0;1;0;1;0;Colisao Lateral;ILESO
1826;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
1827;1;0;0;1;0;0;0;Capotamento;ILESO
1828;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
1829;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
1830;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1831;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1832;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1833;0;0;0;0;0;0;1;Queda;FERIDO
1834;1;0;0;1;0;0;0;Colisao Lateral;ILESO
1835;0;0;0;1;0;0;1;Colisao Transversal;ILESO
1836;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1837;0;0;0;1;0;0;1;Colisao Lateral;ILESO
1838;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1839;0;0;0;1;1;0;0;Colisao Traseira;ILESO
1840;0;0;0;0;1;1;0;Colisao Lateral;ILESO
1841;0;0;0;0;1;0;0;Colisao Lateral;ILESO
1842;0;0;0;1;1;0;0;Colisao Transversal;ILESO
1843;0;0;0;1;1;0;0;Colisao Transversal;ILESO
1844;0;1;0;1;1;0;1;Colisao;FERIDO
1845;0;0;0;1;1;0;0;Colisao Frontal;ILESO
1846;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
1847;0;0;1;1;1;0;0;Colisao Lateral;ILESO
1848;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
1849;1;0;0;0;1;0;0;Choque c/ obstaculo fixo;FERIDO
1850;0;0;0;1;1;1;1;Colisao Traseira;ILESO
1851;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
1852;0;0;0;0;1;0;1;Colisao Frontal;FERIDO
1853;1;0;0;1;1;0;0;Colisao Transversal;ILESO
1854;0;0;0;0;1;0;0;Colisao Traseira;ILESO
1855;0;0;0;0;1;0;0;Colisao Lateral;ILESO
1856;1;0;0;0;1;0;1;Colisao Lateral;FERIDO
1857;0;0;0;0;1;0;0;Colisao Lateral;ILESO
1858;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
1859;1;0;0;1;1;0;0;Colisao Lateral;ILESO
1860;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
1861;0;0;0;0;1;0;0;Colisao Lateral;ILESO
1862;0;0;0;1;1;0;0;Colisao Lateral;ILESO
1863;1;0;0;0;1;0;0;Colisao Traseira;ILESO
1864;0;1;0;0;1;0;1;Atropelamento;FERIDO
1865;0;0;0;1;1;0;0;Colisao Transversal;ILESO
1866;0;0;0;1;1;1;1;Colisao Lateral;ILESO
1867;0;0;0;1;0;0;0;Colisao Frontal;ILESO
1868;1;0;0;0;0;0;0;Colisao Traseira;ILESO
1869;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
1870;1;1;0;0;0;0;0;Colisao Traseira;ILESO
1871;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1872;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1873;1;0;0;1;0;0;0;Colisao Frontal;ILESO
1874;0;0;0;1;0;1;0;Colisao Lateral;ILESO
1875;1;1;1;0;0;0;0;Colisao Traseira;ILESO
1876;0;1;0;0;0;1;0;Engavetamento;ILESO
1877;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1878;0;0;0;1;0;0;1;Colisao Lateral;ILESO
1879;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
1880;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
1881;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1882;0;1;0;0;0;0;0;Colisao Lateral;ILESO
1883;1;0;1;1;0;0;0;Colisao Transversal;ILESO
1884;0;1;0;0;0;0;0;Colisao Frontal;FERIDO
1885;1;0;0;0;0;0;0;Colisao Traseira;ILESO
1886;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1887;0;1;0;1;0;0;1;Colisao Transversal;ILESO
1888;1;0;0;0;0;0;1;Colisao Traseira;ILESO
1889;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1890;1;0;0;1;0;0;1;Colisao Traseira;FERIDO
1891;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1892;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
1893;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1894;0;0;1;1;0;0;0;Colisao Lateral;ILESO
1895;0;0;0;1;0;0;1;Colisao Frontal;FERIDO
1896;0;0;0;1;0;0;1;Colisao Transversal;ILESO
1897;0;1;0;0;0;1;0;Colisao Transversal;ILESO
1898;1;1;0;1;0;1;0;Colisao Lateral;ILESO
1899;0;0;0;0;0;0;0;Engavetamento;FERIDO
1900;0;0;0;0;0;1;0;Colisao Lateral;ILESO
1901;0;0;0;1;0;1;0;Colisao Lateral;ILESO
1902;0;1;0;0;0;0;1;Atropelamento;FERIDO
1903;0;0;0;0;0;0;1;Atropelamento;FERIDO
1904;0;0;0;0;0;1;0;Colisao Transversal;FERIDO
1905;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1906;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
1907;0;0;1;0;0;0;1;Colisao Traseira;FERIDO
1908;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1909;0;0;0;0;0;0;1;Queda;FERIDO
1910;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
1911;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1912;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
1913;0;0;0;0;0;0;0;Colisao Traseira;FERIDO
1914;1;1;0;0;0;0;1;Colisao Traseira;FERIDO
1915;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
1916;0;0;0;0;0;0;1;Colisao Frontal;FERIDO
1917;0;1;0;0;0;1;1;Colisao Lateral;FERIDO
1918;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1919;0;0;1;1;0;0;1;Colisao Transversal;FERIDO
1920;0;0;0;1;0;0;1;Colisao;FERIDO
1921;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1922;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
1923;1;1;0;0;0;1;0;Colisao Transversal;ILESO
1924;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1925;1;0;0;1;0;0;0;Colisao Transversal;ILESO
1926;1;1;0;1;1;0;0;Colisao Lateral;ILESO
1927;0;1;0;1;1;1;1;Colisao Transversal;FERIDO
1928;1;0;0;1;1;1;1;Colisao Transversal;FERIDO
1929;0;0;0;1;1;0;0;Colisao Lateral;ILESO
1930;0;0;0;1;1;0;0;Colisao Lateral;ILESO
1931;0;0;0;1;1;1;0;Colisao Transversal;ILESO
1932;0;1;0;0;1;1;0;Colisao Lateral;ILESO
1933;0;0;0;0;1;0;0;Colisao Traseira;ILESO
1934;1;0;0;0;1;0;1;Colisao Lateral;ILESO
1935;1;0;0;0;0;0;1;Colisao Traseira;FERIDO
1936;0;0;0;0;0;0;1;Colisao Lateral;ILESO
1937;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1938;1;0;0;0;0;0;0;Engavetamento;ILESO
1939;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1940;0;0;0;0;0;1;0;Colisao Traseira;FERIDO
1941;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1942;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1943;1;0;0;1;0;0;1;Colisao Traseira;ILESO
1944;0;1;0;0;0;1;0;Colisao Lateral;ILESO
1945;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1946;0;0;0;0;0;1;0;Colisao Transversal;ILESO
1947;0;1;0;1;0;0;0;Colisao Traseira;ILESO
1948;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1949;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
1950;0;1;0;1;0;0;0;Colisao Lateral;ILESO
1951;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1952;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
1953;0;0;0;0;0;1;1;Colisao Traseira;FERIDO
1954;1;0;0;0;0;0;0;Colisao Traseira;FERIDO
1955;1;1;0;0;0;0;1;Colisao Traseira;ILESO
1956;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1957;0;0;0;0;0;1;0;Engavetamento;ILESO
1958;0;1;0;0;0;0;0;Engavetamento;FERIDO
1959;0;0;0;1;0;0;0;Colisao Transversal;ILESO
1960;0;1;1;0;0;1;0;Choque c/ obstaculo fixo;ILESO
1961;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1962;0;1;0;1;0;0;0;Colisao Transversal;ILESO
1963;0;1;0;1;0;0;1;Colisao Transversal;ILESO
1964;0;1;0;0;0;0;1;Colisao Traseira;ILESO
1965;0;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
1966;0;0;0;0;0;1;0;Colisao Traseira;ILESO
1967;1;0;0;0;0;0;0;Colisao Lateral;ILESO
1968;0;0;0;1;0;1;0;Colisao Transversal;ILESO
1969;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
1970;0;1;1;0;0;0;0;Colisao Traseira;ILESO
1971;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1972;0;0;0;0;0;0;0;Colisao Transversal;ILESO
1973;0;1;0;0;0;0;0;Engavetamento;ILESO
1974;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
1975;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
1976;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1977;1;0;0;0;0;0;0;Colisao Traseira;FERIDO
1978;0;0;0;0;0;0;0;Colisao Lateral;ILESO
1979;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1980;1;1;0;1;0;1;1;Colisao Transversal;FERIDO
1981;1;1;0;1;0;1;1;Colisao Transversal;FERIDO
1982;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1983;0;0;0;1;0;1;1;Colisao Lateral;FERIDO
1984;0;0;0;0;0;0;1;Colisao Traseira;ILESO
1985;0;0;1;0;0;1;1;Colisao Traseira;ILESO
1986;0;0;0;1;0;1;1;Colisao Transversal;FERIDO
1987;1;0;0;0;0;0;0;Engavetamento;ILESO
1988;0;0;0;1;0;0;0;Colisao Traseira;ILESO
1989;0;0;0;1;0;1;0;Colisao Transversal;ILESO
1990;1;1;0;0;0;0;0;Colisao Lateral;ILESO
1991;1;1;0;0;0;0;1;Colisao Traseira;ILESO
1992;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
1993;0;0;0;0;0;0;0;Colisao Traseira;ILESO
1994;0;1;0;1;0;1;0;Colisao;FERIDO
1995;0;1;0;0;0;1;0;Atropelamento;FERIDO
1996;0;0;0;1;0;0;0;Colisao Lateral;ILESO
1997;0;0;1;0;0;0;0;Engavetamento;ILESO
1998;0;1;0;0;0;0;0;Colisao Traseira;ILESO
1999;0;1;0;0;0;0;1;Colisao Traseira;ILESO
2000;0;1;0;0;0;0;0;Engavetamento;ILESO
2001;0;1;0;0;0;0;0;Engavetamento;ILESO
2002;0;0;0;0;0;0;0;Engavetamento;ILESO
2003;0;0;0;0;0;0;1;Colisao Traseira;ILESO
2004;0;1;0;0;0;0;0;Colisao Traseira;ILESO
2005;0;1;0;0;0;0;0;Engavetamento;ILESO
2006;0;0;0;0;0;0;0;Engavetamento;ILESO
2007;0;1;0;1;0;0;1;Colisao Traseira;FERIDO
2008;0;1;0;1;0;0;0;Colisao Lateral;ILESO
2009;0;0;0;1;0;0;0;Colisao Frontal;ILESO
2010;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
2011;0;0;0;1;0;0;0;Colisao Transversal;ILESO
2012;0;0;0;1;0;0;0;Colisao Transversal;ILESO
2013;1;0;0;0;0;1;1;Colisao Traseira;ILESO
2014;1;0;0;0;0;1;0;Colisao Lateral;ILESO
2015;0;1;0;0;0;0;0;Colisao Traseira;ILESO
2016;0;0;0;0;0;1;0;Colisao Lateral;FERIDO
2017;0;1;0;0;0;0;0;Engavetamento;ILESO
2018;0;1;0;0;0;1;0;Colisao Lateral;FERIDO
2019;0;0;0;1;0;0;0;Colisao Traseira;ILESO
2020;0;0;0;0;0;0;0;Colisao Traseira;ILESO
2021;0;0;0;1;0;0;0;Colisao Lateral;ILESO
2022;0;0;0;0;0;0;0;Colisao Lateral;FERIDO
2023;1;0;0;1;0;0;0;Colisao Lateral;ILESO
2024;0;0;1;0;0;0;1;Colisao Transversal;FERIDO
2025;0;0;0;0;0;0;0;Colisao Traseira;ILESO
2026;1;0;0;0;0;1;0;Colisao Lateral;FERIDO
2027;0;0;0;1;0;0;0;Colisao Lateral;ILESO
2028;0;0;0;1;0;1;0;Colisao Transversal;FERIDO
2029;0;1;0;1;0;0;0;Colisao Lateral;ILESO
2030;0;0;0;0;0;0;1;Colisao Lateral;ILESO
2031;0;0;1;1;0;0;1;Colisao Traseira;FERIDO
2032;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
2033;1;0;0;1;0;0;0;Colisao;FERIDO
2034;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
2035;1;0;0;1;0;0;1;Colisao Lateral;FERIDO
2036;0;0;0;0;0;0;1;Colisao Traseira;ILESO
2037;0;1;0;0;0;0;0;Colisao Lateral;ILESO
2038;0;0;0;0;0;1;0;Colisao Traseira;FERIDO
2039;0;1;0;0;0;0;1;Colisao Traseira;ILESO
2040;0;0;0;1;0;0;0;Colisao Lateral;ILESO
2041;0;1;0;0;0;0;0;Colisao Frontal;FERIDO
2042;0;0;0;0;0;0;0;Colisao Traseira;ILESO
2043;0;1;0;0;0;0;0;Colisao Traseira;ILESO
2044;0;0;0;1;0;0;0;Colisao Traseira;ILESO
2045;0;0;1;0;0;0;1;Colisao Transversal;FERIDO
2046;0;1;0;1;0;0;1;Colisao Lateral;ILESO
2047;0;0;0;1;0;0;0;Colisao Transversal;ILESO
2048;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
2049;0;1;0;0;0;0;1;Colisao Frontal;FERIDO
2050;0;0;0;0;0;0;1;Atropelamento;FERIDO
2051;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
2052;0;0;0;0;0;0;1;Colisao Traseira;ILESO
2053;1;0;1;0;0;0;0;Colisao Frontal;ILESO
2054;0;0;0;1;0;0;0;Colisao Lateral;ILESO
2055;0;1;1;1;0;0;1;Colisao Lateral;FERIDO
2056;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
2057;0;0;0;1;0;0;1;Colisao Transversal;ILESO
2058;0;1;0;0;0;1;0;Colisao Traseira;ILESO
2059;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
2060;0;1;0;0;0;1;1;Colisao Lateral;FERIDO
2061;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
2062;0;1;0;1;0;1;0;Colisao Lateral;ILESO
2063;0;0;0;1;0;0;0;Colisao Frontal;FERIDO
2064;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
2065;0;1;1;1;0;1;0;Colisao Lateral;FERIDO
2066;0;1;0;1;0;1;0;Colisao Lateral;FERIDO
2067;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
2068;0;0;1;1;0;0;0;Colisao Lateral;ILESO
2069;0;0;0;1;0;1;0;Colisao Lateral;ILESO
2070;0;1;0;1;0;0;0;Colisao Frontal;FERIDO
2071;0;0;0;1;0;0;1;Colisao Traseira;ILESO
2072;0;1;1;0;0;0;0;Colisao Traseira;ILESO
2073;0;1;0;0;0;1;1;Colisao Traseira;FERIDO
2074;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
2075;0;1;0;0;0;0;0;Colisao Lateral;ILESO
2076;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
2077;0;1;0;0;0;1;1;Colisao Traseira;FERIDO
2078;1;0;0;0;0;0;0;Colisao Traseira;ILESO
2079;0;0;1;0;0;0;0;Choque c/ obstaculo fixo;FERIDO
2080;0;1;0;0;0;1;0;Colisao Lateral;ILESO
2081;0;0;0;0;0;0;1;Atropelamento;FERIDO
2082;0;1;0;0;0;0;0;Colisao Lateral;ILESO
2083;0;0;0;1;0;0;0;Colisao Traseira;ILESO
2084;0;1;0;1;0;0;1;Colisao Lateral;ILESO
2085;0;0;0;1;0;0;0;Colisao Transversal;ILESO
2086;0;0;0;1;0;0;0;Engavetamento;ILESO
2087;0;0;0;0;0;1;0;Atropelamento;FERIDO
2088;0;0;0;1;0;1;0;Colisao Traseira;ILESO
2089;1;1;0;0;0;1;0;Colisao Transversal;ILESO
2090;0;0;0;0;0;0;0;Colisao Traseira;ILESO
2091;0;1;0;1;0;0;0;Colisao Transversal;ILESO
2092;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
2093;0;0;1;1;0;0;1;Colisao Traseira;FERIDO
2094;1;0;0;1;0;1;0;Colisao Lateral;ILESO
2095;0;0;0;0;0;1;0;Colisao Lateral;ILESO
2096;1;1;0;0;0;0;0;Colisao Traseira;ILESO
2097;0;0;0;0;0;0;0;Colisao Lateral;ILESO
2098;0;0;0;0;0;0;1;Choque c/ obstaculo fixo;FERIDO
2099;0;0;0;0;0;0;1;Colisao Traseira;FERIDO
2100;0;0;0;0;0;0;0;Colisao Lateral;ILESO
2101;0;0;0;0;0;0;1;Atropelamento;FERIDO
2102;0;1;0;0;0;0;0;Colisao Lateral;ILESO
2103;0;0;0;1;0;0;1;Colisao Traseira;FERIDO
2104;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
2105;0;0;0;1;0;0;1;Colisao Frontal;FERIDO
2106;0;0;0;1;0;0;0;Colisao Traseira;ILESO
2107;1;0;0;1;0;0;0;Engavetamento;ILESO
2108;1;0;0;0;0;1;0;Colisao Traseira;ILESO
2109;0;1;0;1;0;1;1;Colisao Transversal;FERIDO
2110;1;0;0;0;0;0;0;Colisao Traseira;ILESO
2111;0;0;0;1;0;0;0;Colisao Traseira;ILESO
2112;0;1;0;0;0;0;0;Colisao Traseira;ILESO
